Close (BNB),Volume (BNB),Close (BTC),Volume (BTC),Close (USDT),Volume (USDT),Close (ETH),Volume (ETH)
579.6898803710938,2112954675,50700.0859375,33676814852,1.000972032546997,76247192218,4315.0615234375,22366213354
607.5927734375,2245501623,50504.796875,28479699446,0.9993659853935242,69621457268,4439.35791015625,18704315119
571.6489868164062,2132955304,47672.12109375,29603577251,1.0008820295333862,69831553004,4119.81591796875,22296131874
552.9668579101562,2089946472,47243.3046875,30966005122,1.0017399787902832,68959994142,3908.49609375,28014595631
564.322509765625,1824951693,49362.5078125,25775869261,1.0005559921264648,57132834419,4084.452392578125,19131502454
570.823974609375,1307635490,50098.3359375,21939223599,1.0010509490966797,46141935617,4134.453125,14057603914
521.0115966796875,1900967743,46737.48046875,32166727776,1.0001310110092163,66458705759,3784.226806640625,23999841386
511.2293701171875,2232411089,46612.6328125,34638619079,1.000648021697998,72787499023,3745.4404296875,23836759957
541.0269775390625,2079796859,48896.72265625,36541828520,1.0004019737243652,77440719349,4018.388671875,26411188833
526.2465209960938,1500825557,47665.42578125,27268150947,1.0002599954605105,60612599459,3962.4697265625,19825531254
525.706298828125,1804795681,46202.14453125,32902725329,1.000838041305542,69599166416,3879.486572265625,23143541098
533.891357421875,1294574825,46848.77734375,26098292690,1.0001829862594604,55813387710,3960.860107421875,19530895889
529.9720458984375,1199582659,46707.015625,25154053861,0.9999880194664,49752180810,3922.592529296875,16167785597
523.1624755859375,1467380399,46880.27734375,30961902129,0.9989709854125975,66647887174,3933.844482421875,21589690675
528.7109985351562,1461697111,48936.61328125,27055803928,1.000396966934204,55687834682,4020.260009765625,16388555198
533.6449584960938,1597323976,48628.51171875,24447979559,1.000331997871399,57931430463,3982.099609375,13921756199
548.725830078125,1867124970,50784.5390625,28223878108,1.0003880262374878,69151777565,4108.015625,18007273742
541.9020385742188,1677259160,50822.1953125,24367912228,1.0012019872665403,60467261268,4047.98291015625,12769090623
547.3262329101562,1305388019,50429.859375,19030650914,0.9999229907989502,48124514320,4093.281005859375,10894785525
546.9949951171875,1576727325,50809.515625,20964372926,1.0004489421844482,50593058831,4067.328125,11197244172
562.6414794921875,2180356553,50640.41796875,24324345758,0.9999439716339112,54788742594,4037.547607421875,11424360002
534.9280395507812,2791585162,47588.85546875,33430376883,1.0011680126190186,74531099414,3800.89306640625,17299472803
514.0007934570312,2159325741,46444.7109375,30049226299,1.0002939701080322,63544101067,3628.53173828125,15722555672
518.9097290039062,1950603827,47178.125,26686491018,1.0010360479354858,54862404131,3713.85205078125,12925377999
511.7083129882813,2020489898,46306.4453125,36974172400,1.000188946723938,57299598140,3682.6328125,14157285268
527.3527221679688,1622547014,47686.8125,24582667004,1.000499963760376,43336209524,3769.697021484375,9776191466
531.3966674804688,1462276185,47345.21875,27951569547,1.0004600286483765,43202922802,3829.56494140625,9881471548
512.135986328125,1949153130,46458.1171875,33071628362,1.0001649856567385,54125933259,3761.38037109375,12080777893
507.506103515625,2200879165,45897.57421875,42494677905,1.000208020210266,60765931554,3794.056640625,14030925983
475.0569458007813,2870757788,43569.00390625,36851084859,1.0001219511032104,77225535519,3550.386962890625,18061338502
473.2756042480469,4400228627,43160.9296875,30208048289,1.000195026397705,71751236899,3418.408203125,24293791313
447.7884826660156,4613172287,41557.90234375,84196607520,1.0002520084381104,82344370614,3193.21044921875,24494179209
430.24615478515625,4068139021,41733.94140625,28066355845,1.0000970363616943,62394894090,3091.97265625,16037732700
438.8030700683594,3347862691,41911.6015625,21294384372,1.0002570152282717,49109221960,3157.75146484375,12334683863
424.9337768554688,4156063326,41821.26171875,32104232331,1.000180959701538,68455690767,3083.097900390625,19535744145
463.518310546875,4600615710,42735.85546875,26327648900,1.0003620386123655,59061400900,3238.111572265625,15211447193
487.0074157714844,4131335431,43949.1015625,33499938689,1.000290036201477,62300703831,3372.25830078125,16662871689
475.0291137695313,4151007744,42591.5703125,47691135082,1.000404953956604,63231903910,3248.28857421875,15294466275
489.867431640625,3112235914,43099.69921875,23577403399,1.0002830028533936,60503324000,3310.00146484375,13562957230
494.9880676269531,1766015929,43177.3984375,18371348298,1.000641942024231,41922988280,3330.53076171875,9619999078
498.4279174804688,1771927950,43113.87890625,17902097845,1.0004169940948486,41551382127,3350.921875,9505934874
475.7098693847656,2134608006,42250.55078125,21690904261,1.0003679990768433,51430977642,3212.304931640625,12344309617
472.0050659179688,2106859289,42375.6328125,22417209227,1.0004199743270874,52799723207,3164.025146484375,13024154091
462.8220825195313,1780063381,41744.328125,23091543258,1.0004899501800537,50127231375,3095.825927734375,13187424144
440.0054321289063,1881741995,40680.41796875,20382033940,1.0002570152282717,38591713522,3001.1201171875,10645922764
383.0739135742188,3647221590,36457.31640625,43011992031,1.000177025794983,86570105642,2557.931640625,26796291874
358.0961608886719,4226932408,35030.25,39714385405,1.0001579523086548,90441827607,2405.18115234375,27369692036
383.9339599609375,2786834863,36276.8046875,26017975951,1.0004910230636597,57296666670,2535.0390625,16481489511
371.3689575195313,3210871602,36654.328125,41856658597,1.0004390478134155,88845381041,2440.352294921875,28220804648
384.6193542480469,2325661159,36954.00390625,26428189594,1.0006040334701538,58560287216,2455.93505859375,16179776932
375.7554626464844,2226973227,36852.12109375,31324598034,1.000630021095276,70750980627,2468.0302734375,21229909340
390.0882873535156,1952844398,37138.234375,25041426629,1.0003440380096436,53950927548,2423.001220703125,16126522783
386.0843811035156,1592850476,37784.33203125,22238830523,1.00034499168396,50688257403,2547.092041015625,14666227351
389.1327819824219,1330610935,38138.1796875,17194183075,1.0003620386123655,39357192812,2597.084716796875,11172062661
377.6129150390625,1289330238,37917.6015625,14643548444,1.0003410577774048,35043713256,2603.466552734375,9501221177
375.2773132324219,1386778184,38483.125,20734730465,1.0004849433898926,45082693892,2688.27880859375,13778234614
385.46380615234375,1392647608,38743.2734375,20288500328,1.0004260540008545,43193864245,2792.1171875,13194846235
367.4716796875,1290849744,36952.984375,19155189416,1.000380039215088,44198324772,2682.85400390625,13876301217
370.8777465820313,1202744039,37154.6015625,18591534769,1.0003859996795654,41979444063,2679.16259765625,12755505065
399.0296020507813,1711084752,41500.875,29412210792,1.0005630254745483,59154422463,2983.5869140625,18987223729
414.2000122070313,2039010962,41441.1640625,19652846215,1.000594973564148,50686325002,3014.648193359375,13102093957
419.5455627441406,1427593921,42412.43359375,16142097334,1.0006790161132812,40572292703,3057.47607421875,9466018022
433.2292785644531,1755674427,43840.28515625,28641855926,1.0005550384521484,64635714287,3142.470703125,15197063785
408.7767639160156,2247004672,44118.4453125,33079398868,1.0006190538406372,72230569455,3122.608642578125,17136080906
422.4655456542969,1601745132,44338.796875,23245887300,1.0007439851760864,53386706331,3239.45703125,13951308490
415.1192321777344,2037888603,43565.11328125,32142048537,1.0007259845733645,77334791717,3077.482177734375,18629485080
400.4223937988281,1714654174,42407.9375,26954925781,1.000722050666809,66753002645,2927.383544921875,16043881065
403.3897399902344,1372516416,42244.46875,18152390304,1.000601053237915,49138854287,2917.36279296875,11254355757
398.88677978515625,1151509777,42197.515625,14741589015,1.0004559755325315,41277090178,2883.46337890625,9054963563
403.6607971191406,1269083662,42586.91796875,20827783012,1.000512957572937,48318327792,2933.47900390625,12164552172
432.4093933105469,2538883559,44575.203125,22721659051,1.0005849599838257,53542330209,3179.877197265625,13921257873
427.9181213378906,1670788158,43961.859375,19792547657,1.000396966934204,48729582312,3127.830078125,12352406833
402.4500427246094,1644013199,40538.01171875,26246662813,1.0005149841308594,59426477844,2881.48193359375,15860206214
399.5691833496094,1554511893,40030.9765625,23310007704,1.0005589723587036,52679060916,2785.7275390625,15748173433
400.0435791015625,1192395484,40122.15625,13736557863,1.0005760192871094,37278604791,2763.701171875,9774183169
380.825927734375,1431745519,38431.37890625,18340576452,1.0004080533981323,45611091002,2628.6484375,11641437834
356.6612548828125,2164511484,37075.28125,29280402798,1.0005019903182983,72043746349,2573.816162109375,18646392740
374.3074645996094,2037210077,38286.02734375,25493150450,1.000704050064087,60539262856,2639.29931640625,16360200507
366.53948974609375,1644707704,37296.5703125,21849073843,1.0004980564117432,54845607157,2590.359619140625,13382637240
361.2346496582031,2972951900,38332.609375,46383802093,1.0006359815597534,107952010250,2598.067138671875,29312342666
374.9149475097656,1839035023,39214.21875,26545599159,1.000473976135254,66025345539,2764.53564453125,17208902048
373.6387634277344,1319208551,39105.1484375,17467554129,1.000396966934204,46708690534,2781.11181640625,11724648351
360.5310363769531,1600855952,37709.78515625,23450127612,1.0004910230636597,57257598779,2621.8017578125,16150857254
395.6124267578125,1868349380,43193.234375,35690014104,1.0003509521484375,72330789600,2919.201171875,19266124733
408.4822998046875,2885318336,44354.63671875,32479047645,1.0004520416259766,75388694286,2972.485107421875,18757425786
409.0003051757813,2045870796,43924.1171875,29183112630,1.0004669427871704,68076385283,2950.118408203125,16636517503
402.5506896972656,1598018507,42451.7890625,24967782593,1.0000170469284058,57033279685,2834.468994140625,13091199728
374.2808837890625,1740563403,39137.60546875,28516271427,1.0001970529556274,61900652306,2617.156005859375,14496939024
384.8733520507813,1321262776,39400.5859375,16975917450,1.0002750158309937,39306054797,2664.8310546875,8072368396
375.0111999511719,1305295273,38419.984375,19745229902,1.0002440214157104,43914369258,2555.037353515625,8872976607
381.3446350097656,2058321705,38062.0390625,28546143503,1.0001230239868164,61333826920,2497.771240234375,14594098731
381.9585571289063,1684540144,38737.26953125,25776583476,1.0002820491790771,55667916973,2576.74755859375,13922922903
393.5557556152344,2425559108,41982.92578125,32284121034,1.0002939701080322,67017876859,2729.783447265625,14173665398
372.1590270996094,2105808203,39437.4609375,31078064711,1.0005650520324707,65784999972,2608.048583984375,13292477213
372.1840515136719,1550840418,38794.97265625,26364890465,1.0002000331878662,58051333936,2559.56298828125,12382419582
372.7303771972656,1211417865,38904.01171875,14616450657,1.000080943107605,38101124958,2574.754150390625,6532996574
361.8498229980469,1242011950,37849.6640625,17300745310,1.0001989603042605,42268710956,2518.944580078125,8632000379
373.4661560058594,1455465550,39666.75390625,24322159070,1.0002189874649048,52613345077,2590.696044921875,11244398839
371.62884521484375,1360640456,39338.78515625,23934000868,1.0003340244293213,52961395870,2620.149658203125,12861105614
385.5282287597656,1788844135,41143.9296875,39616916192,1.0004349946975708,74673285342,2772.0556640625,17915109769
391.8247375488281,1635657390,40951.37890625,22009601093,1.000499963760376,52913216462,2814.8544921875,12685265194
397.6455078125,1666543771,41801.15625,34421564942,1.0004830360412598,64969319781,2945.343017578125,15830879093
399.8535461425781,1532550954,42190.65234375,19664853187,1.0005099773406982,58881848497,2946.257080078125,11576463120
390.7683715820313,1334193471,41247.82421875,20127946682,1.000427007675171,57837125338,2860.459228515625,12684727326
396.4478149414063,1657341491,41077.99609375,24615543271,1.0003470182418823,64828148834,2897.9765625,15206116098
404.31494140625,1795119554,42358.80859375,32004652376,1.00033700466156,71455738693,2973.131103515625,16830539230
408.6097717285156,1645651129,42892.95703125,25242943069,1.0004090070724487,68181581345,3031.067138671875,16008767658
414.1269836425781,1831451218,43960.93359375,31042992291,1.000599980354309,77842904360,3108.06201171875,18070503166
410.8111572265625,1678265707,44348.73046875,30574413034,1.00040602684021,64320675570,3106.67138671875,17030503831
415.9197998046875,1082240527,44500.828125,16950455995,1.0003609657287598,39871932342,3143.178955078125,8876420740
430.5032653808594,1499505093,46820.4921875,28160889722,1.0003759860992432,59103680528,3291.57763671875,13431866834
430.390869140625,2128699500,47128.00390625,36362175703,1.0004119873046875,86217871591,3336.634521484375,20620450770
434.5056762695313,1987696098,47465.73046875,31397059069,1.0004500150680542,80447404974,3401.98779296875,19533323636
442.6848449707031,2181737151,47062.6640625,29333883962,1.0002779960632324,79713341087,3385.157958984375,15302506131
428.9161071777344,2632534284,45538.67578125,33327427106,1.0003039836883545,90489848043,3281.642822265625,17685495686
446.6042785644531,2718206274,46281.64453125,38162644287,1.000357985496521,92250507858,3449.55224609375,20982988937
436.9553527832031,2272901729,45868.94921875,29336594194,1.0003440380096436,79916606735,3445.059326171875,23571556215
450.348876953125,2128734028,46453.56640625,25414397610,1.0002729892730713,67183096448,3522.83349609375,15333808649
447.5249328613281,2248856403,46622.67578125,32499785455,1.0002280473709106,79820905659,3521.2412109375,18209969743
445.172607421875,2268650039,45555.9921875,29640604055,1.0001939535140991,71594982811,3411.79248046875,16681503199
420.1463623046875,2323241738,43206.73828125,39393395788,1.000154972076416,92098510461,3171.69189453125,25632563639
